rate_type,item_code,description,specification,unit,material_rate_usd,labor_rate_usd,expense_rate_usd,total_rate_usd,source_price_candidates,source_pages,source_note,material_formula,labor_formula,expense_formula,total_formula,source_sheet,source_row,source_file,source_sha256
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500A6,[국내기준견적서]DUMMY LEVER SET,LH001DT,ea,25.0,0.0,0.0,25.0,25,,※$$$$$$$$$,"=SMALL(E275:M275,COUNTIF(E275:M275,0)+1)",,,=O275+P275+V275,단가대비표,275,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500A5,[국내기준견적서]EUROPEAN MORTISE LOCK - ENTRANCE,ML01 * GMK,ea,30.0,0.0,0.0,30.0,30,,※$$$$$$$$$,"=SMALL(E276:M276,COUNTIF(E276:M276,0)+1)",,,=O276+P276+V276,단가대비표,276,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500A4,[국내기준견적서]EUROPEAN MORTISE LOCK - INDICATOR,ML07 * DDIK002,ea,30.0,0.0,0.0,30.0,30,,※$$$$$$$$$,"=SMALL(E277:M277,COUNTIF(E277:M277,0)+1)",,,=O277+P277+V277,단가대비표,277,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500A3,[국내기준견적서]EUROPEAN MORTISE LOCK - PASSAGE,ML04,ea,30.0,0.0,0.0,30.0,30,,※$$$$$$$$$,"=SMALL(E278:M278,COUNTIF(E278:M278,0)+1)",,,=O278+P278+V278,단가대비표,278,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500A1,[국내기준견적서]2. LEAD SHIELD DOOR(SINGLE),1000*2200*2.0T,SET,800.0,0.0,0.0,800.0,800,,※$$$$$$$$$,"=SMALL(E279:M279,COUNTIF(E279:M279,0)+1)",,,=O279+P279+V279,단가대비표,279,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500A0,[국내기준견적서]3. LEAD SHIELD DOOR(SINGLE),1200*2200*2.0T,SET,1000.0,0.0,0.0,1000.0,1000,,※$$$$$$$$$,"=SMALL(E280:M280,COUNTIF(E280:M280,0)+1)",,,=O280+P280+V280,단가대비표,280,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500AF,[국내기준견적서]4. LEAD GLASS,1800*800,EA,1300.0,0.0,0.0,1300.0,1300,,※$$$$$$$$$,"=SMALL(E281:M281,COUNTIF(E281:M281,0)+1)",,,=O281+P281+V281,단가대비표,281,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3500AE,[국내기준견적서]5. LEAD GLASS FRAME,1850*850,EA,200.0,0.0,0.0,200.0,200,,※$$$$$$$$$,"=SMALL(E282:M282,COUNTIF(E282:M282,0)+1)",,,=O282+P282+V282,단가대비표,282,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB35037B,[국내기준단가]Double Glazing,"Double glazing, Transparent, 24 mm",M2,60.0,0.0,0.0,60.0,60,,※$$$$$$$$$,"=SMALL(E283:M283,COUNTIF(E283:M283,0)+1)",,,=O283+P283+V283,단가대비표,283,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB35037A,Rust Resisting Paint,Steel Frame Face,M2,0.06,0.75,0.0,0.81,0.06,,※$$$$$$$$$,"=SMALL(E284:M284,COUNTIF(E284:M284,0)+1)",0.75,,=O284+P284+V284,단가대비표,284,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB350379,Ready Mixed Paint,Steel Frame Face,M2,0.93,0.75,0.0,1.6800000000000002,0.93,,※$$$$$$$$$,"=SMALL(E285:M285,COUNTIF(E285:M285,0)+1)",0.75,,=O285+P285+V285,단가대비표,285,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB350378,Painting on plastered surfaces including Emulsion Paint as per drawing and as specified. (Plastering measured seperately,,M2,1.5,0.0,0.0,1.5,1.5,,※$$$$$$$$$,"=SMALL(E286:M286,COUNTIF(E286:M286,0)+1)",,,=O286+P286+V286,단가대비표,286,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB35037F,Painting on gypsum board surfaces including Anti-bacterial Paint as per drawing and as specified.,,M2,2.5,0.0,0.0,2.5,2.5,,※$$$$$$$$$,"=SMALL(E287:M287,COUNTIF(E287:M287,0)+1)",,,=O287+P287+V287,단가대비표,287,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB35037E,Painting on gypsum board surfaces including Emulsion Paint as per drawing and as specified.,,M2,1.5,0.0,0.0,1.5,1.5,,※$$$$$$$$$,"=SMALL(E288:M288,COUNTIF(E288:M288,0)+1)",,,=O288+P288+V288,단가대비표,288,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB35037D,Painting on plastered surfaces including Emulsion Paint as per drawing and as specified. (Plastering measured seperately,,M2,1.5,0.0,0.0,1.5,1.5,,※$$$$$$$$$,"=SMALL(E289:M289,COUNTIF(E289:M289,0)+1)",,,=O289+P289+V289,단가대비표,289,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347F7E,"DRY WALL D4(W125), 1-Sided Drywall System,(ON 50*45*0.8 C-STUD @450+52*40*0.8 RUNNER)",(T12.5 General Gypsum Board) 2LAYER,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E290:M290,COUNTIF(E290:M290,0)+1)",10,"=SMALL(Q290:U290,COUNTIF(Q290:U290,0)+1)",=O290+P290+V290,단가대비표,290,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347F79,"DRY WALL D4A(W125), 1-Sided Drywall System,(ON 50*45*0.8 C-STUD @450+52*40*0.8 RUNNER)",(T12.5 General Gypsum Board) 2LAYER+THK2.0 LEAD PLATE,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E291:M291,COUNTIF(E291:M291,0)+1)",10,"=SMALL(Q291:U291,COUNTIF(Q291:U291,0)+1)",=O291+P291+V291,단가대비표,291,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347F78,"DRY WALL D5(W200), General Drywall System,(ON 150*45*0.8 C-STUD @450+152*40*0.8 RUNNER)",(T12.5 General Gypsum Board) 2LAYER+(T12.5 General Gypsum Board) 2LAYER,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E292:M292,COUNTIF(E292:M292,0)+1)",10,"=SMALL(Q292:U292,COUNTIF(Q292:U292,0)+1)",=O292+P292+V292,단가대비표,292,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347F7B,"DRY WALL DF1(W125), 1-Hour Fireproof Structrue, (ON 75*45*0.8 C-STUD @450+77*44*0.8 RUNNER)",(T12.5 F.P Gypsum Board) 2LAYER+General Wool Nature 24K 50mm+(T12.5 F.P Gypsum Board) 2LAYER,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E293:M293,COUNTIF(E293:M293,0)+1)",10,"=SMALL(Q293:U293,COUNTIF(Q293:U293,0)+1)",=O293+P293+V293,단가대비표,293,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347F7A,"DRY WALL DF2(W75), 1-Sided Drywall System,(ON 50*45*0.8 C-STUD @450+52*40*0.8 RUNNER)",(T12.5 F.P Gypsum Board) 2LAYER,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E294:M294,COUNTIF(E294:M294,0)+1)",10,"=SMALL(Q294:U294,COUNTIF(Q294:U294,0)+1)",=O294+P294+V294,단가대비표,294,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347F75,"DRY WALL DS1(W200), General Drywall System(SHIELDING WALL),(ON 65*45*0.8 C-STUD @450+67*40*0.8 RUNNER)",(T12.5 General Gypsum Board) 2LAYER+THK2.0 LEAD PLATE+(T12.5 General Gypsum Board) 2LAYER,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E295:M295,COUNTIF(E295:M295,0)+1)",10,"=SMALL(Q295:U295,COUNTIF(Q295:U295,0)+1)",=O295+P295+V295,단가대비표,295,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347F74,"DRY WALL DW1(W125), General Drywall System,(ON 75*45*0.8 C-STUD @450+77*44*0.8 RUNNER)",(T12.5 W.P Gypsum Board) 2LAYER+General Wool Nature 24K 50mm+(T12.5 General Gypsum Board) 2LAYER,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E296:M296,COUNTIF(E296:M296,0)+1)",10,"=SMALL(Q296:U296,COUNTIF(Q296:U296,0)+1)",=O296+P296+V296,단가대비표,296,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB347CA8,"DRY WALL D6(W100), General Drywall System,(ON 50*45*0.8 C-STUD @450+52*40*0.8 RUNNER)",(T12.5 General Gypsum Board) 2LAYER+Glass Wool Nature 24K 50mm,EA,40.0,10.0,0.19,50.19,40,,※$$$$$$$$$,"=SMALL(E297:M297,COUNTIF(E297:M297,0)+1)",10,"=SMALL(Q297:U297,COUNTIF(Q297:U297,0)+1)",=O297+P297+V297,단가대비표,297,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3736F8,싱크대,,EA,798.3411093831002,0.0,0.0,798.3411093831002,798.3411093831002,907,,"=SMALL(E298:M298,COUNTIF(E298:M298,0)+1)",=AQ298/$AD$3*$AE$3*$AD$4,,=O298+P298+V298,단가대비표,298,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3736F9,Non Shrink Mortar,330*330*30mm,EA,2.15,7.08,0.0,9.23,2.15,,※$$$$$$$$$,"=SMALL(E299:M299,COUNTIF(E299:M299,0)+1)",7.08,,=O299+P299+V299,단가대비표,299,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3736FA,Non Shrink Mortar,380*380*30mm,EA,2.85,9.39,0.0,12.24,2.85,,※$$$$$$$$$,"=SMALL(E300:M300,COUNTIF(E300:M300,0)+1)",9.39,,=O300+P300+V300,단가대비표,300,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4531284DDC776A4702EA22A0C0638FB3736FB,H Shape Steel,"SS275, 175*175*8*11mm",TON,1800.0,0.0,0.0,1800.0,1800,,※$$$$$$$$$,"=SMALL(E301:M301,COUNTIF(E301:M301,0)+1)",,,=O301+P301+V301,단가대비표,301,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF666,BOTTOM RAIL DEADLOCK,EZ-800 * T/T * GMK,ea,71.68777308746205,0.0,0.0,71.68777308746205,71.68777308746205,,,"=SMALL(E302:M302,COUNTIF(E302:M302,0)+1)",=AQ302/$AD$3*$AE$3*$AD$4,,=O302+P302+V302,단가대비표,302,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF665,"SPRING HINGE(SST'L) 4.5""X4""",SP4540,ea,7.739020958305562,0.0,0.0,7.739020958305562,7.739020958305562,,,"=SMALL(E303:M303,COUNTIF(E303:M303,0)+1)",=AQ303/$AD$3*$AE$3*$AD$4,,=O303+P303+V303,단가대비표,303,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF664,"BUTT HINGE(SST'L) 4.5""X4""",BB4540,ea,6.354143523661409,0.0,0.0,6.354143523661409,6.354143523661409,,,"=SMALL(E304:M304,COUNTIF(E304:M304,0)+1)",=AQ304/$AD$3*$AE$3*$AD$4,,=O304+P304+V304,단가대비표,304,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF663,"BUTT HINGE(SST'L) 5""X4""",BB5040,ea,6.924387173220766,0.0,0.0,6.924387173220766,6.924387173220766,,,"=SMALL(E305:M305,COUNTIF(E305:M305,0)+1)",=AQ305/$AD$3*$AE$3*$AD$4,,=O305+P305+V305,단가대비표,305,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF662,AUTO HINGE,ZL-1001,ea,61.912167666444496,0.0,0.0,61.912167666444496,61.912167666444496,,,"=SMALL(E306:M306,COUNTIF(E306:M306,0)+1)",=AQ306/$AD$3*$AE$3*$AD$4,,=O306+P306+V306,단가대비표,306,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF661,"BUTT HINGE(SST'L) 4""X4""",BB4040,ea,5.865363252610531,0.0,0.0,5.865363252610531,5.865363252610531,,,"=SMALL(E307:M307,COUNTIF(E307:M307,0)+1)",=AQ307/$AD$3*$AE$3*$AD$4,,=O307+P307+V307,단가대비표,307,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF660,DOOR COORDINATOR,DC002A,ea,37.47315411390062,0.0,0.0,37.47315411390062,37.47315411390062,,,"=SMALL(E308:M308,COUNTIF(E308:M308,0)+1)",=AQ308/$AD$3*$AE$3*$AD$4,,=O308+P308+V308,단가대비표,308,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF66F,DOOR CLOSER NHO,9016BC/DA,ea,97.75605421017552,0.0,0.0,97.75605421017552,97.75605421017552,,,"=SMALL(E309:M309,COUNTIF(E309:M309,0)+1)",=AQ309/$AD$3*$AE$3*$AD$4,,=O309+P309+V309,단가대비표,309,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF541,DUST PROOF STRIKE,489B,ea,5.295119603051174,0.0,0.0,5.295119603051174,5.295119603051174,,,"=SMALL(E310:M310,COUNTIF(E310:M310,0)+1)",=AQ310/$AD$3*$AE$3*$AD$4,,=O310+P310+V310,단가대비표,310,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF545,FLUSH BOLT-WOOD DOOR,358B,ea,17.921943271865512,0.0,0.0,17.921943271865512,17.921943271865512,,,"=SMALL(E311:M311,COUNTIF(E311:M311,0)+1)",=AQ311/$AD$3*$AE$3*$AD$4,,=O311+P311+V311,단가대비표,311,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF546,"FLUSH BOLT-12""",458B,ea,17.107309486780718,0.0,0.0,17.107309486780718,17.107309486780718,,,"=SMALL(E312:M312,COUNTIF(E312:M312,0)+1)",=AQ312/$AD$3*$AE$3*$AD$4,,=O312+P312+V312,단가대비표,312,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF548,FLOOR HINGE,HD850,ea,123.00970154780421,0.0,0.0,123.00970154780421,123.00970154780421,,,"=SMALL(E313:M313,COUNTIF(E313:M313,0)+1)",=AQ313/$AD$3*$AE$3*$AD$4,,=O313+P313+V313,단가대비표,313,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,4530234CF57486DF6239DCDF549,FLUSH RING W/INTERGRAL LATCH,5014P,ea,41.5463230393246,0.0,0.0,41.5463230393246,41.5463230393246,,,"=SMALL(E314:M314,COUNTIF(E314:M314,0)+1)",=AQ314/$AD$3*$AE$3*$AD$4,,=O314+P314+V314,단가대비표,314,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
