project_key,bid_no,bid_contract_type,bid_title,construction_bid_cost_relevant,source_file,extension,bytes,sha256,duplicate_scan_reused,boq_filename_candidate,blank_or_unpriced_filename,scan_error,table_count,quantity_rows_max,priced_rows_max,strong_priced_table,best_sheet,best_sheet_state,best_header_row,best_priced_ratio,table_signals_json
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 7 - General Conditions of Contract.docx,.docx,204633,c2fc9ecf40bceaa276b14b066319e4b7d94fa4b46326dd3ac3ca9a525daf596e,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/1. (재입찰)피지 국립재활센터 설립사업 시공 입찰계획서.hwp,.hwp,55808,4857dce8ffffa478ac3ed23b511883dd4234c500e230c4fa4b04b4662970601b,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 3 - Bidding FormsR1.docx,.docx,83558,18b3f5f1ebcea816be38da235d77578e1db5284f6ae29231dcd613e1997e09f1,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 9 - Contract FormsR1.docx,.docx,24586,20d9cf46abc96dba63a71fef1b66287b7abd5501aa1a24dd2a939505a8cc3e00,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 4 - Bill of Quantity.xlsx,.xlsx,791666,fdbb5bdceee51a500d8090d7ac47ab3d31ad8bb593aa9d322b6cfb899c69ad43,1,1,0,,13,204,0,0,Mechanical Services,visible,1,0.0,"[{""sheet"": ""Building 1"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 103, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 2"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 87, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 3"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 78, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 4"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 71, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 5"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 58, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Building 6 & 7"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 41, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""J"", ""rate_columns"": ""K;M"", ""amount_columns"": ""L;N""}, {""sheet"": ""Site & Civil Works MOH"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 53, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": """", ""quantity_columns"": ""K"", ""rate_columns"": ""L;N"", ""amount_columns"": ""M;O""}, {""sheet"": ""Hydraulic Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 38, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D;F;G"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Electrical Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 86, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""C"", ""quantity_columns"": ""E"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Mechanical Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 204, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Fire Services"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 33, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""Communication"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 16, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}, {""sheet"": ""ACCESS CONTROL"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 21, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": """", ""amount_columns"": """"}]"
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 2 - Bid Data Sheet (BDS_09.2025).hwp,.hwp,83968,777f35982b2b055b47236214ca6aa1ac5948ca6b7ce8de246400ede32cfb6c39,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 8 - Specail Conditions of ContractR1.docx,.docx,44691,00db76fad3378a08a87f199f88a95f037af48fde04d761207ccb5a76a74966e6,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work.zip,.zip,12780360,561240ccfadb0f5736f39c773e324a90cb9998acf4d988da4436dfd89c2a4473,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work/REHAB SPECIFICATION-ARCHITECTURAL.pdf,.pdf,8524601,c1e664c94a79717284d29eeae40d32e8551fc979c0063722b1e2bad54de00cfc,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Fire protection Services-T1-2024.08.22.pdf,.pdf,791984,b2ff29e763ccdbdbdb89ec88c16a1e031cb22958d1aa6d5f9ceb715ac35a649d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Communication Services-T1-2024.08.22.pdf,.pdf,1175896,6ec1ae716985644d39425a872a29f8aab1eea99e4b652c019e0870e6fd497430,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Mechanical Services-T1-2024.08.22.pdf,.pdf,839820,b6cb2fecdcc347ef5de6cd0a62f8fcbb51267a8956460c1e8268ec2e9cbdef58,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Hydraulics Services-T1-2024.08.22.pdf,.pdf,856981,1e9b6dd88e60b257a306a43b74eda25243ad298a2a7153745454208caa2f7877,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Electrical Services-T1-2024.08.22.pdf,.pdf,798602,76d091c16bdb46972f3ad0bb7d448f033dfa4595cbbe8f2bde90b8a0a84ffecc,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00076,L2025-00051-2,공사,피지 국립재활센터 신축 공사,1,L2025-00051-2/Section 6- Specification Of Work/Services Specifications/3921-Specifications-Electronic Services-T1-2024.08.22.pdf,.pdf,736421,f743b77399ceb9225a2fec3040585aeb09a86db20805a853bb76eb2a5aa9fe4a,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00097,L2023-00030-1,용역,피지 농업공존형 태양광 발전사업(GCF) 영농기술센터 및 농기자재 보관창고 신축 설계 및 감리용역,0,L2023-00030-1/2. Bid Data Sheet(Design & Construction Supervision Services_Ovalau_KOICA)_v2.docx,.docx,38488,366bd03a0d482e3ec42f83943771ecd43a07cfc70d28fa0f47c4d7840b315898,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00097,L2023-00030-1,용역,피지 농업공존형 태양광 발전사업(GCF) 영농기술센터 및 농기자재 보관창고 신축 설계 및 감리용역,0,L2023-00030-1/1. Invitation for Bids(Design & Construction Supervision Services_Ovalau_KOICA)_v3.docx,.docx,39421,6070876b063b0564b8744e94e742b8ec76b2c087b3cdb9c101f2abaf8476b41a,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 5 - Request for Proposal (RFP)_Design Service_fin.docx,.docx,6199714,6598dc89bdaf38e8b5d7e09d6b9270584643632351e226a237870622fe0fdb9c,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 8 - Contract Forms_fin.docx,.docx,27821,c9740972c19c25da3b736b36268da855e3bc8c63e65f0fbaef539de32ece365d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 6 - General Conditions of Contract_fin.docx,.docx,42999,e6e75d0ee09a632b11a4c7146081abb31fe87e5a7b4dcb669e949444959e00ea,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 2 - Bid Data Sheet (BDS)_20250913_fin.docx,.docx,78715,06de9497af11d5c02ae901680f1f1bfb388617db825751a17b41f41e40a88c6d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 7 - Special Conditions of Contract_fin.docx,.docx,43667,9e57f046f2e1840be7526f0bdcc0089e604494511b118d39d21e1bd4b3c07ab5,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 1 - Instructions to Bidders (ITB)_fin.docx,.docx,35098,04a0ad92bbc14a8ebab858b7def56f4aca6bea98247ea523985bfad1f3641c1b,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Summary of Bidding_Invitation to Bid_250913.docx,.docx,31039,2637737f3bd873b493d93d19079202e2f41eca3050b75419df10a7c47f0a3cbe,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 4 - Selection method of successful bidder_fin.docx,.docx,43394,1033c9ed1c9fd82c152b6b9da8598cf5e6e1d038b21edbf662124919c7e11e30,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 9 - Pledges.zip,.zip,68676,af985e3415ad26dd7a4ebbde90a70b7dde3a79d5951d73755cbd6fd77b6aa32d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Power of Attorney for the authority to sign and execute contracts.docx,.docx,18112,741c56eddf14a4dc419eb3f7c5d73512a932a90f9466ade011b321b220718a2f,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 3 - Bidding Forms_fin.docx,.docx,64142,41ecea64dc6366d6439f75559a3aa7196f3061bb7d7a10820e5ef1da033a43af,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 9 - Pledges/Declaration of Anti_Corruption (╣▌║╬╞╨ ╝▒╛≡╝¡).docx,.docx,23025,749964c2ecd365ab5b0ae5f8aa6f187a6539e34e231bc7ead29e55fc21300e75,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 9 - Pledges/Fair Contract Pledge Letter (░°┴ñ░Φ╛α ╝¡╛α╝¡).docx,.docx,18740,0cb576b8d68005ab913bfff40207233eeb887a54e873dd7fcdbef253ed70f573,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00075-1,용역,(긴급) 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00075-1/Section 9 - Pledges/Integrity Pledge (├╗╖┼░Φ╛α╝¡).docx,.docx,36507,bbf88b1bc23c5ed931639e65f36d47df7d7fbdb8447562024b0cf9f04ec6d6b6,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2.zip,.zip,6224101,b3f112ec88cbc102054f6ea62f6d28ea0760b8021858a6d290f5ebc1ecfb7359,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/Summary of Rebidding Invitation to Bid 1022.pdf,.pdf,1842650,cec618e8f68989013c581e56a0dfcd62e70d26f637deb16276cfe0974a9b6c34,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 1 - Instructions to Bidders (ITB).docx,.docx,35098,04a0ad92bbc14a8ebab858b7def56f4aca6bea98247ea523985bfad1f3641c1b,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 6 - General Conditions of Contract.docx,.docx,42999,e6e75d0ee09a632b11a4c7146081abb31fe87e5a7b4dcb669e949444959e00ea,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 3 - Bidding Forms_251020.docx,.docx,64774,8bd72adc9749e13b6d5ba70324d4b18e305e2ae18edf0a59062bf02000354558,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 8 - Contract Forms_251020v2.docx,.docx,28438,c58fa807cb2db116b212727b90a03a5f136cce7130f22219e98e22e8803f537b,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 5 - Request for Proposal (RFP)_Design Service.docx,.docx,6199714,6598dc89bdaf38e8b5d7e09d6b9270584643632351e226a237870622fe0fdb9c,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 9 - Pledges.zip,.zip,68676,af985e3415ad26dd7a4ebbde90a70b7dde3a79d5951d73755cbd6fd77b6aa32d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 4 - Selection method of successful bidder.docx,.docx,43394,1033c9ed1c9fd82c152b6b9da8598cf5e6e1d038b21edbf662124919c7e11e30,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Power of Attorney for the authority to sign and execute contracts.docx,.docx,18112,741c56eddf14a4dc419eb3f7c5d73512a932a90f9466ade011b321b220718a2f,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 7 - Special Conditions of Contract_20251016.docx,.docx,43667,9e57f046f2e1840be7526f0bdcc0089e604494511b118d39d21e1bd4b3c07ab5,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 2 - Bid Data Sheet (BDS)_20251020v5.docx,.docx,78223,7400171c1f2172d0c81532d6d16f6604ac8ecc16e515424fd3fee734b35d418d,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 9 - Pledges/Declaration of Anti_Corruption (╣▌║╬╞╨ ╝▒╛≡╝¡).docx,.docx,23025,749964c2ecd365ab5b0ae5f8aa6f187a6539e34e231bc7ead29e55fc21300e75,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 9 - Pledges/Fair Contract Pledge Letter (░°┴ñ░Φ╛α ╝¡╛α╝¡).docx,.docx,18740,0cb576b8d68005ab913bfff40207233eeb887a54e873dd7fcdbef253ed70f573,0,0,0,,0,0,0,0,,,,0.0,[]
2022-00069,L2025-00094-1,용역,[재공고][긴급] 필리핀 기마라스주 해수양식센터 건립 설계 용역업체 선정,0,L2025-00094-1/ReBidding Documents (Guimaras_Design) 1022v2/ReBidding Documents (Guimaras_Design) 1022/Section 9 - Pledges/Integrity Pledge (├╗╖┼░Φ╛α╝¡).docx,.docx,36507,bbf88b1bc23c5ed931639e65f36d47df7d7fbdb8447562024b0cf9f04ec6d6b6,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00018,L2023-00050-1,용역,몽골 철도교통관제센터 건립 및 운영 역량강화사업을 통한 철도교통 경쟁력 강화사업 설계업체 선정,0,L2023-00050-1/현지입찰 평가위원회 결과 보고서(번역본).pdf,.pdf,5064292,e09e38c9fd5f5df8c6fde440db773c22f42817f5c494e4edfc7dba45f2509c5c,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00018,L2023-00050-1,용역,몽골 철도교통관제센터 건립 및 운영 역량강화사업을 통한 철도교통 경쟁력 강화사업 설계업체 선정,0,L2023-00050-1/현지입찰 결과 통보 문서(번역본).pdf,.pdf,496542,a52599883a2925d7605e6e75f878bc909b7079af49e5fca09dd3ff26def45498,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00018,L2023-00050-1,용역,몽골 철도교통관제센터 건립 및 운영 역량강화사업을 통한 철도교통 경쟁력 강화사업 설계업체 선정,0,L2023-00050-1/현지입찰 진행상황 보고 문서(번역본).pdf,.pdf,1533893,be1982c664136fad51771e9709e487f30316088d9f2205dad3739b3eaf18b00b,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00018,L2023-00075-1,공사,몽골 철도교통관제센터(RTCC) 건립 시공 입찰,1,L2023-00075-1/RTCC 시공 Terms of Reference for NIFS Construction(2023.12.14).docx,.docx,54988,0afaa8b87506057722b2404bdfd542abc37ec783fa4ab4469707e0b71fef65a7,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00018,L2023-00075-1,공사,몽골 철도교통관제센터(RTCC) 건립 시공 입찰,1,L2023-00075-1/첨부1 RTCC 시공 3자계약서 (2023.12.18)_Rev1.docx,.docx,61141,38f9103d45b5294f73f49ea2f44a996d2dc85da9cdbbbe8568fab982191c095e,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00018,L2023-00075-1,공사,몽골 철도교통관제센터(RTCC) 건립 시공 입찰,1,L2023-00075-1/(231213) RTCC 발주감리 계약서.pdf,.pdf,974425,c9be7b77c2c8caa32fd4a86ed0ddaf42bae85d59cdb3250a0876c7cae60d30b7,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00073,L2022-00027-1,용역,에콰도르 키토시 혁신센터 건립을 통한 창업 및 기업혁신 지원체계 강화사업 리모델링 설계 용역,0,L2022-00027-1/2. 입찰서류(영문)_키토혁신센터 설계_220531.zip,.zip,16807128,06745012f4b96b429ebb17f0624195e233f0d922e99ace374d67755ba3271036,0,0,0,,0,0,0,0,,,,0.0,[]
